Video_ID,Raw_Title,Clean_Title,Uploader,Lyric
JEQ1J8TIlHs,CÁNH HỒNG PHAI - ANH TÀI BB Trần | Tiết mục SOLO Tại Anh Trai Vượt Ngàn Chông Gai 2024,,YEAH1 MUSIC,"3 người đóng góp
Lời bài hát Team America: Fuck Yeah Anthem
{Mẫu lấy từ phim Team America}
Mỹ. Mỹ
Nước Mỹ, ĐÚNG VẬY!
Mỹ
Nước Mỹ, ĐÚNG VẬY!
Tôi yêu mùi bom napalm vào buổi sáng
'
Uống ca cao nóng của tôi để chiến đấu
Hôn tạm biệt vợ, hít vài gram cocacola
Nóng lòng muốn lao vào xe tăng và cho tôi nổ tung cả đống người (TÔI SẼ LÀM BẠN LÊN!)
Lái xe qua những con phố ngồi trên những chiếc xe Jeep
Bất cứ ai diss nước Mỹ, chúng tôi có thịt bò (FUCK YOU AND YOUR
Nghe Obama uống rất nhiều thuốc với Biden
Kumbaya, lũ khốn chúng ta đang cưỡi
Có chuyện gì với thế giới vậy?
Có chuyện gì với thế giới vậy?
Khi bạn không thể kết hôn với anh họ của mình?
Bác ơi, cháu yêu cô bé đó (TÔI YÊU CÔ ẤY!)
Các rapper yêu thích auto-tune, nhịp điệu diễu hành của người đồng tính
Tôi sẽ tiêu diệt bạn, không đầu hàng, không rút lui
Lên máy bay, đi du lịch cùng Bill Clinton
Cứu những con khốn tội nghiệp đến từ Hàn Quốc, bắt chúng thoát y
Liếm thẳng tinh ranh
Những cô gái đang trở nên hoang dã
Đó là Team America, chúng tôi làm theo phong cách chó!

Đã có lúc Mỹ thả bom hạt nhân xuống Iraq
Và chúng tôi sẽ tổ chức một bữa tiệc hoành tráng ở Quảng trường Thời đại. (Chết tiệt!)
Bạn thấy đấy, nước Mỹ đang trở nên mềm mỏng hơn với tôi
Ngay bây giờ khi chúng ta đang nói chuyện, có mấy gã da đen nhỏ đang mặc tã trên vỏ gối của tổng thống
Và Chúa cấm Phòng Bầu dục bắt đầu có mùi như bơ ca cao. (Mỹ, chết tiệt!)
Mẹ kiếp cái thứ chết tiệt đó
Đó là những gì tôi đang nói về, vâng
TUYỆT VỜI!
Sự thiếu hiểu biết là hạnh phúc
Bạn chỉ tắm và luôn có mùi như cây thìa là (bạn có mùi như chó cái)
Tôi nghe nói bạn đã cố gắng trồng hạt và cố gắng ám sát
Tôi không biết, nhưng những phát súng đó hơi hiếu chiến
Tôi nạp đạn và thổi bay một người vô tội (xin lỗi)
Nhưng Dick Chaney nhắm tới và gọi cái chết là một tai nạn
Vanessa Hudgens và một túi que diêm cát (Tôi thích họ còn trẻ!)
Sinh nhật 18 tuổi của cô ấy và một hộp Cealisis
Nước Mỹ như chiếc bánh táo
Vượt qua trái tim tôi hai lần và hy vọng bạn chết tiệt
Chúng ta bắn xuyên rừng rậm, như FarCry
Cửa chống đạn, giẫm đạp và đôi mắt ác quỷ
Hãy tiếp tục đẩy mạnh như lái xe ngang qua
Đánh cùn và thổi phần khói còn lại lên trời
Tôi có lựu đạn và tất cả đều còn sống
Và bạn sắp nổ tung rồi, vậy nên chúc bạn có một khoảng thời gian vui vẻ nhé anh bạn

Bạn thấy đấy, bố tôi thường nói, ""Đừng bao giờ làm ăn với một gã jigaboo.""
Và đó chính xác là lý do tại sao tôi tách khỏi Tổng thống Obama và tập hợp một đội điệp viên ưu tú
Những điệp viên này sẽ được gọi là Team America: Special Forces
Đội ngũ này sẽ là nhánh cuối cùng của chính phủ thực sự là người Mỹ
Tôi sống theo Michael Jackson mặc dù anh ấy là một người da đen
Nước Mỹ là tốt nhất đó là lý do tại sao anh ấy làm Phim kinh dị
Mẹ kiếp Deb Berrow, tôi sẽ giết tên đó ho
Bà ơi, đi đi các con, bà không có con nai cái đâu
Phải tiêu diệt bọn khủng bố này ngay bây giờ nhưng tôi sẽ quay lại
Để giết bạn, John & Kate và tất cả bọn họ
Đó không phải là một buổi biểu diễn
Cái đó vuông vức chết tiệt
Một chương trình thực sự của Mỹ là Golden Girls, đúng vậy!
Ăn McDonalds cho đến khi trái tim tôi tắc nghẽn
Nghiền nát Vicodin và ngửi nó qua ống hút đồ uống
Hãy để nó chìm xuống cho đến khi sự tỉnh táo của tôi không còn nữa
Sau đó gọi một trăm thanh kẹo và khoai tây chiên qua chấm màu hồng
Và du ngoạn Dải Gaza trong chiếc áo phông
Và hãy để tất cả họ có nó, anh bạn, chúng ta sẽ không dừng lại
Tôi sẽ bắn vào bụng bạn cho đến khi phân của bạn rơi xuống
Hội chứng John Ritter, khiến tim bạn ngừng đập

Được rồi các bạn, điều tôi sắp nói với các bạn là tuyệt mật
Trong nhiều năm Adam Sandler đã lừa nước Mỹ tin rằng tất cả người Do Thái đều thân thiện
Nếu Adam Sandler làm thêm một bộ phim nữa thì mọi người sẽ trở thành người Do Thái
Nhiệm vụ đầu tiên của bạn là tìm Adam Sandler và tiêu diệt hắn. Chúc may mắn
(Mỹ, FUCK YEAH!) (Chó cái)"
ZUoqzq192AU,Lắng Nghe Tim Em - Đông Nhi | Official Audio,Lắng Nghe Tim Em,ĐÔNG NHI,
QkRdIBmweKY,Gợi Nhớ Quê Hương - Phương Mỹ Chi | Truyền Hình HTV9,Gợi Nhớ Quê Hương,Phương Mỹ Chi,"1 Contributor
Trăm Nhớ Nghìn Thương / Rừng Xưa Lyrics
Từ khi hoa lá tô thắm cuộc đời
Từ khi manh áo sưởi ấm lòng người
Tìm trong hơi gió, tìm trong tiếng tiêu
Tôi viết nên cung nhạc chiều để ca ngợi tình yêu
Một yêu non nước như mối tình đầu
Lại yêu quê hương mảnh đất đẹp màu
Và tha thiết nữa là em với tôi
Khi tiếng tim chung nhịp rồi
Đường đời ta có đôi
Phương Dung
]
Yêu thương trăm đường
Thương Hồ Gươm lạc hướng
Áo tím sông Hương
Tôi đưa em về
Quê nghèo nhưng đất mẹ
Tôi dệt vần thơ
Đây miền Nam nắng mưa
Phương Dung
]
Bài ca thương mến tôi viết còn dài
Dài theo năm tháng gửi gắm vào đời
Để cho muôn thế hệ sau tiếng tôi
Không tắt trên môi mọi người
Chung niềm yêu với tôi

Phương Dung
]
Yêu thương trăm đường
Thương Hồ Gươm lạc hướng
Áo tím sông Hương
Tôi đưa em về
Quê nghèo nhưng đất mẹ
Tôi dệt vần thơ
Đây miền Nam nắng mưa
Phương Dung
]
Bài ca thương mến tôi viết còn dài
Dài theo năm tháng gửi gắm vào đời
Để cho muôn thế hệ sau tiếng tôi
Không tắt trên môi mọi người
Chung niềm yêu với tôi
Phương Hồng Quế
]
Người về đâu hỡi người về đâu
Có nhớ chăng một chiều bên suối mơ
Nghe gió cuốn mây trôi về xa tít chân trời
Tình đã trao không lời
Rồi mùa thu thương tiếc quá
Anh nỡ đi trong lòng hoa xác xơ
Ôi thắm thoát trôi qua mười năm quá xa rồi
Mà tình mãi còn vương

Phương Hồng Quế
]
Bao năm qua người ơi
Mang tin yêu cho đời
Mong có ngày đoàn viên giữa suối reo triền miên
Về với em nghe nắng mai chan hòa
Nghe lúa vàng dâng tràn đầy hương yêu
Người về đâu hỡi người về đâu
Đây ước mơ của người anh mến yêu
Tha thiết đến tin anh về bên mái gia đình
Tìm hạnh phúc ngày qua
Tha thiết đến tin anh về bên mái gia đình
Tìm hạnh phúc ngày qua"
eRr04BB3JvE,Quy Luật Của Đời - R.i.c.k ft. Spy [ Official Lyric Video ],Quy Luật Của Đời,KaWaiiBi [V] Music,
Vi6G0Nhyz_A,Máu Đỏ Da Vàng - ERIK | Gala Nhạc Việt 16,Máu Đỏ Da Vàng,Gala Nhạc Việt,"3 Contributors
Máu Đỏ Da Vàng Lyrics
Nơi tôi lớn lên
Nơi có những người thương
Nhỏ bé nhưng luôn phi thường
Trên chặng đường chông gai
Không chút e ngại
Luôn bên tôi vững tin ngày mai
Sinh ra
Máu trong tim ta đất trong tâm hồn
Lời mẹ ru ới a
Con người đã qua gian khổ
Vẫn luôn kiên cường
Đất cũng nở hoa
Nơi đây có những câu chuyện
Vang danh khắp mọi nơi xa
Cầm bụi tre đánh tan quân thù tựa như Thánh Gióng
Những điều nhỏ bé góp nên đại thành công
Nơi đây có những con người
Hiên ngang giữa núi rừng bao la
Tự hào tôi máu đỏ da vàng một lòng sắt đá
Vì bao nhiêu khó khăn cũng đã vượt qua

Mai đây tôi lớn lên
Dẫu có đi thật xa
Nhưng vẫn luôn nhớ về nhà
Gặp bạn bè muôn nơi
Tôi vẫn luôn cười tươi
Hello
I’m from Vietnam
Sinh ra
Máu trong tim ta đất trong tâm hồn
Lời mẹ ru ới a
Con người đã qua gian khổ
Vẫn luôn kiên cường
Đất cũng nở hoa
Ta luôn đi bên nhau
Vượt sông sâu bao nhiêu cũng đương đầu
Đi qua bao nhiêu chông gai
Ngày mai đây thêm tươi sáng cùng nhau
Ta luôn đi bên nhau
Vượt sông sâu bao nhiêu cũng đương đầu
Đi qua bao nhiêu chông gai
Vẫn cùng đi bên nhau

Nơi đây có những câu chuyện
Vang danh khắp mọi nơi xa
Cầm bụi tre đánh tan quân thù tựa như Thánh Gióng
Những điều nhỏ bé góp nên đại thành công
Nơi đây có những con người
Hiên ngang giữa núi rừng bao la
Tự hào tôi máu đỏ da vàng một lòng sắt đá
Vì bao nhiêu khó khăn cũng đã vượt qua
Đây chúng tôi, con người Việt Nam"
wQc7BciWPuY,Xin Lỗi Em - Noo Phước Thịnh [Official Lyrics Video],Xin Lỗi Em,Mưa.,"1 Contributor
Cho Em Xin Lỗi Đi Mà Lyrics
Chỉ vì cái tính
Tính trẻ con cứ dỗi hờn
Đôi khi dỗi hờn hơi quá
Em lỡ lời khiến anh buồn
Nhưng em thật đâu cố ý
Nói nặng lời như thế đâu
Chỉ là đôi ba câu để nguội đi cơn giận
Dù em dở hơi
Em lèm bèm, em nói nhiều
Đôi khi lại hơi quá đáng
Anh vẫn thương, anh vẫn chiều
Nhưng lần này em sai
Sai thât rồi, tại em thôi
Oh baby cho, cho em xin lỗi đi mà
Đừng giận em nhé người yêu ơi
Nếu cứ tiếp tục như thế
Em phát điên lên mất thôi (Oh baby)
Giận mà sao vẫn đẹp trai thế nhờ
Nếu cứ tiếp tục nhìn anh
Em sẽ hôn anh mất thôi

I’m sorry baby, baby, baby, baby, baby
I’m sorry baby, baby, baby, ooh-ooh-ooh-oh
I’m sorry baby, baby, baby, baby, baby
I'm sorry baby, xin lỗi anh yêu nhé
Dù em dở hơi
Em lèm bèm, em nói nhiều
Đôi khi lại hơi quá đáng
Anh vẫn thương, anh vẫn chiều
Nhưng lần này em sai
Sai thât rồi, tại em thôi
Oh baby cho, cho em xin lỗi đi mà
Đừng giận em nhé người yêu ơi
Nếu cứ tiếp tục như thế
Em phát điên lên mất thôi (Oh baby)
Giận mà sao vẫn đẹp trai thế nhờ
Nếu cứ tiếp tục nhìn anh
Em sẽ hôn anh mất thôi
I’m sorry baby, baby, baby, baby, baby
I’m sorry baby, baby, baby, ooh-ooh-ooh-oh
I’m sorry baby, baby, baby, baby, baby
I'm sorry baby, xin lỗi anh yêu nhé

Thật sự em không muốn anh phải đau lòng
Làm sao xin lỗi đây?
Em hy vọng rằng
Anh có thể quên hết những lời thật ngốc
Mà em chẳng kịp suy nghĩ
Vì giận mà nói
Nói ra điều chẳng nên
Đừng giận em nhé người yêu ơi
Nếu cứ tiếp tục như thế
Em phát điên lên mất thôi (Oh oh)
Giận mà sao vẫn đẹp trai thế nhờ
Nếu cứ tiếp tục nhìn anh
Em sẽ hôn anh, em sẽ hôn anh mất thôi
I’m sorry baby, baby, baby, baby, baby (Woah-woah)
I’m sorry baby, baby, baby (Woah-woah)
Em sẽ hôn anh, sẽ hôn anh mất thôi"
5CfpmX4xGqY,Chồng Người Ta - Lyna Thùy Linh (Official MV),Chồng Người Ta,Zing MP3,"1 Contributor
Làm Dâu Người Tày Lyrics
Non cao nơi bạt ngàn
Là nơi mà anh được sinh ra
Theo anh đi về nhà
Về thăm quê ra mắt với mẹ cha
Vượt qua bao núi cao
Nhạc rừng vang suối reo
Em vui ca như đã yêu nơi này
Tập làm nương lấm lem
Làng ai thấy cũng khen
Anh mơ
Về ngày ta sánh đôi
Giữa tây bắc đại ngàn
Này như trốn thiên đàng
Em xinh tươi hồn nhiên
Làm xuyến xao phố núi
Mẹ cha đã ưng lòng
Chỉ mong có cháu cưng bồng
Này cô người yêu của tôi ơi em có muốn
Làm dâu người tày layla
Làm dâu người tày layla
Cùng anh về chung một nhà
Cùng xây đắp nhé em
Làm dâu người tày layla
Làm dâu người tày layla
Anh sẽ hạnh phúc nhất đời khi ta có nhau
Và em làm dâu người tày

Ngày thứ nhất ở nhà tôi là nhất
Ngày thứ hai bắt đầu mờ phai
Ngày thứ ba em chính thức là con ruột
Còn tôi ra dìa không biết con nhà ai
Mẹ khen em xinh xắn giỏi dang
Đẹp người đẹp nết lễ phép hỏi han
Không cưới được em thì ăn chổi chà
Còn ba thì đòi đuổi anh ra khỏi nhà
Vậy là mẹ cha thì cũng đã ưng
Còn chờ chi nữa không triển hả cưng
Như mây với gió
Như núi với rừng
Trai tài gái sắc thì quá là xứng
Anh thề nắm chắc sẽ không buông tay
Bên em dù sóng gió cũng không lung lay
Anh là chú rể hạnh phúc nhất đời này
Vì anh có em làm dâu người tày
Vượt qua bao núi cao
Nhạc rừng vang suối reo
Em yêu anh và em yêu nơi này
Lòng em mơ ước là
Mình về chung mái nhà
Người ơi em muốn cùng anh sánh đôi

Giữa tây bắc đại ngàn
Này như trốn thiên đàng
Em xinh tươi hồn nhiên
Làm xuyến xao phố núi
Mẹ cha đã ưng lòng
Chỉ mong có cháu cưng bồng
Này cô người yêu của tôi ơi em có muốn
Làm dâu người tày layla
Làm dâu người tày layla
Cùng anh về chung một nhà
Cùng xây đắp nhé em
Làm dâu người tày layla
Về chung một nhà layla
Anh sẽ hạnh phúc nhất đời khi ta có nhau
Và em làm dâu người tày"
LJ_k4ZhYzIc,ĐÔNG NHI - SỐNG TRẺ TỪNG GIÂY ft. TEAM THE VOICE | OFFICIAL MUSIC VIDEO,SỐNG TRẺ TỪNG GIÂY,ĐÔNG NHI,
Mpxe123lgZo,Ba kể con nghe - Nguyễn Hải Phong [Lyric - Kara | HD],Ba kể con nghe,MIPHA Production,"2 Contributors
Ba Kể Con Nghe x Dưới Ánh Đèn Sân Khấu Lyrics
Phần 1: Ba Kể Con Nghe
Duy Nhất
]
Khi xưa ba bé hơn đàn
Nghe guitar rung lên không bao giờ xao lãng
Dây buông dây bấm ngân vang
Âm thanh đi khắp không gian
Khi ba lên tám lên mười
Chơi guitar không hay nên ba tập chơi trống
Đôi chân lo lắng run run
Đôi tay ba đánh lung tung
Piano lại khó hơn nhiều
Thêm đôi tay nhỏ bé hơn biết bao nhiêu
Vẫn lướt trên mặt đàn vẫn ước mơ ngập tràn
Yêu thương đi khắp không gian
Khi nghe nhạc con nhẹ nhàng hơn
Khi nghe nhạc con là dòng sông, con là cánh đồng
Nằm giữa khoảng trời mênh mông
Như bà ru lúc xưa ba còn thơ bé

Đôi khi là trưa hè đầy gió
Đôi khi là vui đùa đầu ngõ ba là nỗi buồn
Vì ba cảm lạnh hơi sương
Ông dạy ba lớn lên sức mạnh phi thường
Liên Bỉnh Phát
]
Hôm nay con đứng nơi này
Những ước mơ khi xưa nơi ba từng mơ ước
Hi sinh trao hết cho con
Hôm nay con hát ba nghe
Ba xin lỗi vì nguyện ước vẫn chưa thành
Những mong muốn chở che cho con và cả cho mẹ
Ba ước mong thật nhiều, con nhớ ba thật nhiều
Nào, hãy mạnh mẽ lên nào
Con đang tiếp bước ba nghe
Tuấn Hưng
, All]
Khi nghe nhạc con nhẹ nhàng hơn
Khi nghe nhạc con là dòng sông, con là cánh đồng
Nằm giữa khoảng trời mênh mông
Như bà ru lúc xưa con còn thơ bé

Đôi khi là trưa hè đầy gió
Đôi khi là vui đùa đầu ngõ ba là nỗi buồn
Vì ba cảm lạnh hơi sương
Ba dạy con lớn lên sức mạnh phi thường
Con làm được mà
Con nhớ ba (ba ở đây, ba có đi đâu đâu?), ba ơi!
Phần 2: Dưới Ánh Đèn Sân Khấu
Dưới ánh đèn sân khấu có nốt nhạc bay lên
Có những kỷ niệm bay lên
Có những nỗi niềm riêng
Gom thành một câu hát chạy thẳng vào tim
Có những lúc cười hân hoan
Có những lúc buồn miên man
Có những lúc hoang tàn
Gom thành một câu hát chạy thẳng vào tim
Dưới ánh đèn sân khấu có nốt nhạc bay lên
Có những kỷ niệm bay lên
Có những nỗi niềm riêng
Gom thành một câu hát chạy thẳng vào tim

Có những lúc cười hân hoan
Có những lúc buồn miên man
Có những lúc hoang tàn
Gom thành một câu hát chạy thẳng vào tim
Có những lúc cười hân hoan
Có những lúc buồn miên man
Có những lúc hoang tàn
Gom thành một câu hát chạy thẳng vào tim
Hôm nay ba có âm nhạc
Ba luôn yêu thương con chưa bao giờ ba chán
Cho con từng nốt nhẹ nhàng
Con đem câu hát ca vang"
Yl2k3cnLWkk,Đường Một Chiều   Huỳnh Tú X Magazine Masew Mix,Đường Một Chiều,Tiến Toàn,"4 Contributors
Đường Một Chiều Lyrics
Anh ơi, có biết điều gì thật đau
Trong cuộc sống muôn màu để em nói cho anh nghe nhé
Rằng nơi em đã từ lâu có cảm xúc lạ
Mỗi khi anh kề bên được nghe anh nói cười
Mình đã biết nhau từ lâu
Nên em chẳng nói ra hết những lời này
Sợ anh đi mất
Lặng im thấy anh cùng ai
Dần khoảng cách với em bao ngày
Anh đâu nào hay
Lòng em đau nhói rong góc tối
Khi nhìn anh với cô ta trao nụ hôn đầu
Em ước gì anh thấy em khóc
Vì em cố chấp nên cố gắng theo tình yêu ấy
Nên hôm nay em đành chấp nhận rời xa kỉ niệm
Em mong anh sẽ luôn vui
Em! Xin đừng nhắc nữa
Trời đang lất phất mưa
Đường xưa mà đôi ta đã từng qua
Em giờ xa vậy, kỷ niệm giờ vất chưa?

Hai năm là xa lắm
Tay em giờ cho người ta nắm
Anh đang nhìn em ở ngay đây từng ngày
Mà cứ như là đang ở xa lắm
Anh lau bờ mi nhé
Anh chỉ muốn được hôn bờ môi em
Nhận ra rằng em xa dần
Anh mơ một chút mà thôi em
Anh tin anh ta là tốt nhất, em cũng hạnh phúc
Anh chúc phúc còn tim anh gói gém
Nước mắt anh gửi ở nơi em
Còn lại mọi thứ nơi anh thì tối đen
Cố quên nhưng tiếc, giờ anh không quên
Tình còn tha thiết, anh biết anh viết còn tiếc
Nên đêm về đem khói thuốc ra siết
Anh gửi tiếng yêu vào bài ca
Ghi hết tha thiết anh viết vào ngày hạ
Em ơi, đời anh rơi vào chơi vơi, không tới nơi
Anh chỉ biết mình em
Anh viết mùi hương còn vương
Anh viết cả vấn vương
Và nhớ thương còn đong đầy
Anh viết hôm qua ở đâu đây
Nhưng hôm nay, môi em anh đâu thấy

Khi trang giấy ngày ấy phai nét mực
Anh từng thực hiện lời hứa đã đổi thay
Anh muốn không thấy em ở nơi này
Vì anh đã từng hẹn em ở nơi đây
Lòng em đau nhói rong góc tối
Khi nhìn anh với cô ta trao nụ hôn đầu
Em ước gì anh thấy em khóc
Vì em cố chấp nên cố gắng theo tình yêu ấy
Nên hôm nay em đành chấp nhận rời xa kỉ niệm
Em mong anh sẽ luôn vui
Đường một chiều còn nhiều lắm
Đường một chiều còn mình em
Đường một chiều của đôi ta
Anh vẫn chưa hề từng biết
Em như tối mình cần nhau
Anh vẫn hỏi nếu em có ngừng đi
Mình từng nói nếu một ngày
Em sẽ buồn và đau lắm
Chuyện của mình còn dài lắm
Một chiều còn gặp nhiều người lắm
Còn yêu nhiều bao nhiêu năm
Quên anh đi em cho kiếp này xa xăm

Lòng em đau nhói rong góc tối
Khi nhìn anh với cô ta trao nụ hôn đầu
Em ước gì anh thấy em khóc
Vì em cố chấp nên cố gắng theo tình yêu ấy
Nên hôm nay em đành chấp nhận rời xa kỉ niệm
Em mong anh sẽ luôn vui
Lòng em đau nhói rong góc tối
Khi nhìn anh với cô ta trao nụ hôn đầu
Em ước gì anh thấy em khóc
Vì em cố chấp nên cố gắng theo tình yêu ấy
Nên hôm nay em đành chấp nhận rời xa kỉ niệm
Em mong anh sẽ luôn vui"
YmEJhCsXuKw,Cuối Cùng Thì - Jack - J97 x Zeaplee「Lofi Version by 1 9 6 7」/ Official Lyrics Video,Cuối Cùng Thì,1 9 6 7,"1 Contributor
Cuối Cùng Thì Lyrics
Đời người con gái nay mới hai mươi
Sao em không cười? Hay do tuyết rơi?
Lòng buồn vì ai đau xót chưa vơi
Đôi môi không lời, yêu thương không rời
Năm ấy chúng ta từng hẹn ước bên nhau, em nhớ mà
Nơi chốn đấy hoa mộng một chút mênh mông nhưng xót xa
Thôi nhé chúng ta đành đành lướt qua nhau như phím đàn
Người ôm giấc mơ này, nhung nhớ bẽ bàng
Ngàn câu hứa chẳng được gì, cuối cùng thì mình phải chia ly
Anh cũng chỉ là vì tiếc thương mình thôi
Màn đêm phủ ánh đèn mờ, anh ngẩn ngơ phía xa ngóng chờ
Nói ra một lời trước khi em vội đi
Ah
Sao bay, em nhìn lên kìa sao bay (ay)
Anh đưa bàn tay, buông lời hay mà anh lại say (say)
Anh đi tìm em như loài hoa mà không còn cây (yah)
Thật ra em đâu ở đây hay là do mình không gặp may (ah)

Một đời bình yên nhưng tình duyên giờ đây cũng chẳng còn (whoo)
Ngọt ngào làm chi khi màu son rồi cũng sẽ héo mòn
Ở lại bên anh nếu thời gian này trôi quá nhanh
Nước mắt có thể giấu, còn kỷ niệm thì để mình dành
Một đóa hoa nhài, cài tóc em dài
Mai ấy theo chồng mà trong tim em còn lo xa đúng không?
Đừng khóc em à, mạnh mẽ lên mà
Thà là ta xa nhau, chớ yêu nhau dài lâu
Ngàn câu hứa chẳng được gì, cuối cùng thì mình phải chia ly
Anh cũng chỉ là vì tiếc thương mình thôi
Màn đêm phủ ánh đèn mờ, anh ngẩn ngơ phía xa ngóng chờ
Nói ra một lời trước khi em vội đi
Mây khẽ nhẹ bay
Hoa cũng tàn, người cũng tan, tình dở dang
Tay trắng bàn tay
Ngày mà em mang giấc mơ sang giàu
Ngàn câu hứa chẳng được gì, cuối cùng thì mình phải chia ly
Anh cũng chỉ là vì tiếc thương mình thôi
Màn đêm phủ ánh đèn mờ, anh ngẩn ngơ phía xa ngóng chờ
Nói ra một lời trước khi em vội đi"
