Video_ID,Raw_Title,Clean_Title,Uploader,Lyric
x5CNJUMJcII,Chi Pu | TỪ HÔM NAY (Feel Like Ooh) - Official Music Video (치푸),Từ Hôm Nay (Feel Like Ooh),Chi Pu Official,"2 Contributors
Từ Hôm Nay (Feel Like Ooh) Lyrics
Tìm một nơi tình yêu đưa lối
Buồn làm chi thôi đã hết rồi
Ooh ooh ooh ooh
Ooh ooh ooh ooh
Chạy về đâu khi cơn mưa tới
Muộn phiền con tim em bối rối
Ooh ooh ooh ooh
Ooh ooh ooh ooh
Hãy để em tìm thấy một hạnh phúc êm đềm
Xa rời nhé I wanna go
Từ hôm nay em sẽ chẳng mong chờ
Những vấn vương xa mờ
Em vẫn sẽ hững hờ
This is what I feel like
Cuộc sống hôm nay em sẽ luôn mỉm cười
Hạnh phúc vẫn tuyệt vời
This is what I feel like
Ooh we ah, ah ah ah ooh we ah
Ooh we ah, ah ah ah ah ah ah ah ooh
Ooh we ah, ah ah ah ooh we ah
Ooh we ah, ah ah ah ah ah ah ah ooh

Sẽ sẽ sẽ tìm
Mãi mãi mãi vẫn kiếm tìm
Ooh ooh ooh ooh
Ooh ooh ooh ooh
Tìm một nơi tình yêu đưa lối
Muộn phiền con tim không bối rối
Ooh ooh ooh ooh
Ooh ooh ooh ooh
Hãy để em tìm thấy một hạnh phúc êm đềm
Xa rời nhé I wanna go
Từ hôm nay em sẽ chẳng mong chờ
Những vấn vương xa mờ
Em vẫn sẽ hững hờ
This is what I feel like
Cuộc sống hôm nay em sẽ luôn mỉm cười
Hạnh phúc vẫn tuyệt vời
This is what I feel like
Ooh we ah, ah ah ah ooh we ah
Ooh we ah, ah ah ah ah ah ah ah ooh
Ooh we ah, ah ah ah ooh we ah
Ooh we ah, ah ah ah ah ah ah ah ooh

Có lúc em chẳng biết mình sẽ làm gì
Nếu em không cố gắng luôn phải mạnh mẽ
Nhưng con tim em biết em sẽ cần gì
Để sớm mai quay lưng em không còn suy nghĩ nhiều
Từ hôm nay em sẽ chẳng mong chờ
Những vấn vương xa mờ
Em vẫn sẽ hững hờ
This is what I feel like
Cuộc sống hôm nay em sẽ luôn mỉm cười
Hạnh phúc vẫn tuyệt vời
This is what I feel like
Ooh we ah, ah ah ah ooh we ah
Ooh we ah, ah ah ah ah ah ah ah ooh
Ooh we ah, ah ah ah ooh we ah
Ooh we ah, ah ah ah ah ah ah ah ooh"
N4ziA8NIQEs,Lãng - Đủ trải sẽ thấm ft. Chiennhatlang (Tune #4),Lãng - Đủ trải sẽ thấm,Lãng,
caoxaO_nKFU,VỀ VỚI EM - VÕ HẠ TRÂM | OFFICIAL MUSIC VIDEO | THE LOVE JOURNEY,VỀVỚI EM,Võ Hạ Trâm Official,"1 người đóng góp
Lời bài hát bốn mươi (Live Performance | Vevo)
Bây giờ không phải là bốn giờ hai mươi, nhưng chúng ta sẽ bật nó lên
Tôi sẽ dạy tất cả mèo của tôi học
Trong khi đi dự tiệc, anh ấy tải lên một video
Cô ấy trở nên nghịch ngợm vì twerking
Và 'chai' cô ấy uống được trả giá bằng sự hiện diện của cô ấy
Sự 'tỏa sáng' ở mắt hiện đang là xu hướng
Cô ấy không quan tâm tới cuộc thi
Luôn giữ, không cần
Và bạn có thể nói rằng anh ấy thích perreo
Và mẹ có thể nói rằng anh ấy thích perreo, mẹ ơi
Tôi biết ham muốn đó giết chết anh ấy
Bạn có tin tôi không? nói
Bây giờ không phải là bốn giờ hai mươi, nhưng chúng ta sẽ bật nó lên
Tôi sẽ dạy tất cả mèo của tôi học
Trong khi đi dự tiệc, anh ấy tải lên một video
Cô ấy trở nên nghịch ngợm vì twerking
Bây giờ không phải là bốn giờ hai mươi, nhưng chúng ta sẽ bật nó lên
Tôi sẽ dạy tất cả mèo của tôi học
Trong khi đi dự tiệc, anh ấy tải lên một video
Cô ấy trở nên nghịch ngợm vì twerking

Đi thôi, đêm nóng quá
Đi thôi, chúng ta sẽ khởi hành sau 20 phút nữa
Anh hút thuốc và say mê, khói bay trong không khí
Anh ấy đeo Gucci, Nike và đeo kính râm
Oh-ah, váy của cô ấy tốc lên
Oh-ah, hãy cho đến khi mặt trời mọc
Oh-ah, không quan trọng nó có giá trị thế nào
Nếu cô ấy muốn một chai, cô ấy sẽ ra ngoài và mua nó.
Và bạn có thể nói rằng anh ấy thích perreo
Và mẹ có thể nói rằng anh ấy thích perreo, mẹ ơi
Tôi biết ham muốn đó giết chết anh ấy
Bạn có tin tôi không? Đó
Bây giờ không phải là bốn giờ hai mươi, nhưng chúng ta sẽ bật nó lên
Tôi sẽ dạy tất cả mèo của tôi học
Trong khi đi dự tiệc, anh ấy tải lên một video
Cô ấy trở nên nghịch ngợm vì twerking
Bây giờ không phải là bốn giờ hai mươi, nhưng chúng ta sẽ bật nó lên
Tôi sẽ dạy tất cả mèo của tôi học
Trong khi đi dự tiệc, anh ấy tải lên một video
Cô ấy trở nên nghịch ngợm vì twerking

Không phải bốn giờ hai mươi phút-tee-tee
Gửi tới tất cả—tôi sẽ làm cho tất cả những con mèo của tôi học hỏi
Mien-Mientra' đi đến bữa tiệc pa-pa-pa-pa-
Cô ấy trở nên nghịch ngợm
Những người đến từ không gian, mẹ ơi"
T7ksmtaVeOk,Low G | In Love (ft. JustaTee) | ‘L2K’ The Album,In Love,Low G,"6 Contributors
In Love Lyrics
Nơi anh bao năm không có nắng
Và mưa giăng nơi em đôi khi cũng chưa từng muốn ngừng
Mà đi bao xa ta vẫn thấy ngắn
Vì nơi đâu cũng là nhà
Anh băng qua bao la con sóng trắng
Niềm tin mong manh cũng chỉ biết giăng buồm thật căng
Để mà lênh đênh trôi mang theo bao cố gắng
Dù mưa gió có lỡ xô anh đi xa bến bờ
Vì ngày đó anh chẳng cần biết điều gì đến
Cũng chẳng thể viết vội đoạn kết
Khi còn chưa đi hết những xước chai, những đúng sai
Và ngoài đó hoang tàn giằng xé
Thì ở đây vẫn có điều nhỏ bé
Mà lặng lẽ vun xây những mơ mộng này
Để hôm nay khi đứng đây, em chính là điều nhỏ bé ở bên bờ
Unknow
 & JustaTee]
(
I'm in love, I'm in love, in love with you
) Ooh, my love
(
I'm in love, I'm in love, in love with you
) Nơi ấy em chờ
(
I'm in love, I'm in love, in love with you
) Ở bên bờ, ở bên bờ cùng mong nhớ
(
I'm in love, I'm in love, in love with you
) Ooh, my love
(
I'm in love, I'm in love, in love with you
) Nơi ấy em chờ
(
I'm in love, I'm in love, in love with you
)
Em vẫn luôn rạng rỡ, gom từng thương nhớ nơi bến bờ

Yeah, nhiều cô gái không hiểu được anh
Và có nhiều mối quan hệ ngày xưa cũng tự kết thúc vì nó
Anh là kiểu người mà nếu muốn đùa cợt thì nhanh
Nhưng để ngồi xuống nói chuyện mở lòng thực sự thì khó
Chắc là anh không giỏi chuyện đó, anh vô thức giấu hết đi
Anh vô thức giấu hết đi vào trong hố đen những luồng suy nghĩ
Và em là người đầu tiên dạy anh nghĩ gì phải nói ra
Nhưng nhiều lúc nói tự nhiên cổ họng của anh bị nghẹn và
Não không nghĩ được gì cả, cảm giác đấy khá kì lạ
Cảm giác như không sắp xếp được đúng suy nghĩ để cho mình tả
Lớn lên anh nhận ra mở lòng là kĩ năng
Anh nghĩ EQ anh chưa cao và anh chưa thực sự chín chắn, ah
Đôi nào chả có cãi vã khi căng thẳng tăng dần lên
Sẽ có những chủ đề thực sự nhạy cảm nếu như đề cập đến
Nhưng cho đến cuối em vẫn bình tĩnh nghe anh (Nghe)
Nói với anh rằng nếu từ đầu anh cho em biết thì mưa giông trong đầu anh sẽ tạnh thôi
Ngày trôi, đầu anh trở nên thảnh thơi
Anh thấy hạnh phúc khi ở cùng em nhìn mưa bên ngoài rơi
Anh chưa bao giờ cảm thấy an toàn và yên tâm như thế
Và mình có thể nói chuyện hàng giờ về chỉ một chủ đề
You're the only girl showing me the way to love
Only one I trust, ain't afraid to tell the world
Many things to learn, anh không cần gì hơn
Ngoài thấy еm ở bên cạnh anh khi anh mở mắt dậy vào sáng sớm, ah

Low G
, 
Unknow
 & 
Low G & Unknow
]
Ooh, my love (
I'm in love, I'm in love, in lovе with you
)
Ooh, my love (
Yeah
) (
I'm in love, I'm in love, in love with you
)
Nơi ấy em chờ (I'm in love, I'm in love, in love with you) (
This song's for you
)
Ở bên bờ, ở bên bờ cùng mong nhớ (
Ah, ah, ah, ah
)
(
I'm in love,
 
I'm in love, in love with you
) Ooh, my love
(
I'm in love,
 
I'm in love, in love with you
) Nơi ấy em chờ
(
I'm in love, I'm in love, in love with you
) 
Yeah
Em vẫn luôn rạng rỡ, gom từng thương nhớ nơi bến bờ (
Yeah, yeah, yeah, yeah
)
Low G
 & 
Unknow
]
(I'm in love, I'm in love, in love with you) I'm in love with you
(
I'm in love, I'm in love
) in love with you, in love
(I'm in love, I'm in love, in love with you)
(
I'm in love, I'm in love, in love with you
) I'm in love with you (
Hah
)
My love ở bên bờ (
Low G
) (
I'm in love, I'm in love, in love with you
)
Bên bờ có em chờ (
And JustaTee
) (
I'm in love, I'm in love, in love with you
)
Ooh-ooh-ooh (
2025
) (
I'm in love, I'm in love, in love with you
)
I'm in love with you, with you, with you"
AczgBdaeY38,Nghe là mê với ca khúc Giận Mà Thương - Lê Thu Uyên (Official MV),Giận Mà Thương,Giọng Ca Để Đời,"2 Contributors
Giận Mà Thương / Hò Hụi Bình Trị Thiên Lyrics
Ngọc Phước
 & DJ Mie)]
Mie
]
Anh ơi chớ khoan vội mà, mà bực mình
Em xin kể lại mà, mà phân minh cho anh tỏ tường
Thảo Trang
]
Con gái nói giận nhưng mà thục thương
Bản tính ương ương nhưng mà không thích nhường
Em nói một đằng anh mần một tăng
Mần răng em không căng
Nói qua nói lại nói dông nói dài nói dại thành ê hê
Anh thương anh yêu, anh không hắt hủi cho em thành ê chề
Trách anh răng mà thương, mà giận
Trách anh răng vừa giận, vừa thương
Dọc ngang trái phải chi thì em cũng nương
Chỉ cần anh ơi đừng lạc hướng
Em mong anh đừng giận mần chi
Để em nói cho câu ni hi
Nắm tay mình cùng đi tới chân trời rộng mở
Đẩy câu hò em bên nỡ anh bên ni
Giận thì giận mà thương thì thương
Giận thì giận mà thương thì thương
Anh sai đường thì em không chịu nổi
Anh yêu ơi xin anh đừng có giận vội
Mà trước tiên anh phải tự trách mình

Thảo Trang
, 
Mie
 & 
Ngọc Phước
, *Minh Tuyết*]
Anh cứ nhủ rằng em không thương
Em đo lường thì rất cặn kẽ
Chính thương anh nên em bàn với mẹ
Phải ngăn anh không đi chuyến ngược Lường
Em thấy giận mình, giận ông shipper
Giận luôn giấc mơ đêm qua còn dang dở
Giận mưa, giận nắng, giận cả vần ơ
Giận luôn câu thơ anh luôn ghi vô trang vở
Giận mây, giận gió, giận cả bún bò
Giận cả câu hò những đêm trăng mờ, trăng tỏ
Giận cả nhành cây, giận luôn ngọn cỏ
Giận từ con đò, giận qua ông lái đò
*Giận anh những lúc anh đang bận (bận)
Giận anh vì anh không cẩn thận
Giận anh dù biết không cần thiết
Giận, giận, giận, giận, giận, giận, giận*
Anh sai đường thì em không chịu nổi
Anh yêu ơi xin anh đừng có giận vội
Mà trước tiên anh phải tự trách mình
Khoan hò bơ hụi, bơ là hụi hết hụi ta hò khoan
Là hù là khoan, khoan hời, khoan hời, hò khoan
Hết khoan rồi tới hụi, bơ là hụi hết hụi ta hò khoan
Là hù là khoan, khoan hời, khoan hời, hò khoan
Là hù là khoan, khoan hời, khoan hời, hò khoan
Là hù là khoan, khoan hời, khoan hời, hò khoan"
wbLGXmRtlYw,Mặt Trái Sự Thật | Nhóm HKT | Official Music Video,Mặt Trái Sự Thật,POPS MUSIC,
sU8G7Q4rUA4,BÍCH PHƯƠNG - Nâng Chén Tiêu Sầu (Official M/V),Nâng Chén Tiêu Sầu,BÍCH PHƯƠNG,"2 Contributors
Nâng Chén Tiêu Sầu Lyrics
Anh thấy đôi mắt em sầu chẳng phải vì người đến sau
Cũng chẳng phải bởi anh đâu, bởi anh đâu đáng để phải đau
Em muốn đêm tối không màu, nhớ thương không cuối, không đầu
Em uống thêm chút men sâu, xem con tim em còn nồng sâu
Một chén cho người, mười năm bỗng hóa hư không
Không luyến lưu gì, người đi không nhớ, không mong
Một chén cho đời, lả lơi con nước xuôi dòng
Có chăng cũng là trôi về biển rộng mênh mông
Hah-ah-ah-ah-hah, một lần thôi, em say nghiêng ngả
Uống hết những xót xa em còn mang (Em còn mang)
Hah-ah-ah-ah-hah, giọt sầu rơi buông lơi em thả
Chấm hết những tháng năm lòng ngổn ngang
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu
(Sầu, sầu, sầu, sầu, sầu, sầu, sầu, sầu)

Quen sống trong đống u sầu để rồi chẳng còn biết đau
Nên đến khi phải xa nhau, trái tim em không thể nhỏ máu
Xin lỗi khi phải xa nhau, bởi em tim đã phai màu
Em cũng không trách anh đâu nên mong anh trong lòng không đau
Một chén cho người, mười năm bỗng hóa hư không
Không luyến lưu gì, người đi không nhớ, không mong (Không nhớ, không mong)
Một chén cho đời, lả lơi con nước xuôi dòng
Có chăng cũng là trôi về biển rộng mênh mông
Hah-ah-ah-ah-hah, một lần thôi, em say nghiêng ngả
Uống hết những xót xa em còn mang (Em còn mang)
Hah-ah-ah-ah-hah, giọt sầu rơi buông lơi em thả
Chấm hết những tháng năm lòng ngổn ngang
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu, sầu
Em muốn nâng chén tiêu sầu, sầu, sầu, sầu, sầu
(Sầu, sầu, sầu, sầu, sầu, sầu, sầu, sầu)"
t3pYYI_A2vQ,Tất Cả Tại Anh - Karik X Emma | Official MV,Tất Cả Tại Anh,KARIK,"1 Contributor
Có Chờ Anh Ta? Lyrics
Liệu ngày hôm nay em có còn say
Liệu ngày hôm nay còn nghĩ về ai
TẠi sao luôn nhớ về những chuyện đã qua
Tình yêu ở đâu đến hôm nay em chưa tìm ra
Rồi gửi vào cơn gió sau bao tất cả cũng bởi anh ta
Người làm em đau đớn từng là mọi thứ hôm nay thành lạ
Viết tất cả lên giấy ký ức hôm nay rằng sẽ nhanh qua
Ngồi đây mộng mơ cùng chút vần thơ ở dưới hiên nhà
CƠn mưa kia dần qua rồi
Ai đó thì cũng xa rời
Giờ đây thì ngồi đây chỉ còn em với đêm
Anh sẽ không mong là sau này
Em yêu ai rồi cũng như vậy
Nếu không có một ai thì đợi anh đến ngay
Và em có ngóng chờ người về đây không
Có ngóng chờ yên bình sau không
Thấy em buồn liệu anh ổn không
Câu trả lời thì tại sao không
Anh ta làm em buồn , có đôi khi làm em khóc
Anh cố giữ nụ cười giữ mùi hương trên mái tóc
Nắng chiều thì có đẹp nhưng chắc chắn là thua em
Nổi buồn ai chẳng có nhưng đừng để cho ai xem
Anh muốn em mạnh mẻ để còn thấy là tương lai
Anh muốn em cứng cáp vượt chướng ngại qua chương 2
Chỉ là tình bạn chưa bao giờ anh dám nói
Chỉ có em đứng trước mặt người như anh mới bối rối
Rồi gửi vào cơn gió sau bao tất cả cũng bởi anh ta
Người làm em đau đớn từng là mọi thứ hôm nay thành lạ
Viét tất cả lên giấy ký ức hôm nay rằng sẽ nhanh qua
Ngồi đây mộng mơ cùng chút vần thơ ở dưới hiên nhà

Và em có ngóng chờ người về đây không
Có ngóng chờ yên bình sau không
Thấy em buồn liệu anh ổn không
Câu trả lời thì tại sao không
Vì anh yêu em"
OufLTUWAEWc,ANH BIẾT – XÁM x D.BLUE  [MV],ANH BIẾT,BẠN CÓ TÀI MÀ,"4 Contributors
Anh Biết Rồi Lyrics
Lại là DG House
Rhyder (Rhyder)
Điều gì làm chúng ta như này
Cách xa như vậy
Đến nông nỗi này
Lồng ngực phản hồi quặn thắt khi em nói là buông
Mình anh ngồi đây gặm nhấm hết nỗi buồn
Từ giờ đừng nhắc anh làm gì
Kiếm anh làm gì
Nhớ nhung làm gì
Lạc vào vòng tuần hoàn của nỗi đau (oh)
Hành vi của em 
알았어
Đừng cho ai khác nắm bắt cảm xúc
Anh nghĩ chẳng nên đâu
Quên tắt công tắc
Cẩn thận tình yêu sẽ lại làm em đau
Ta rất cố gắng nhưng mà mọi chuyện vẫn diễn ra chẳng đâu vào đâu (yeah)
Từng cuộc gọi nhỡ
Vài dòng tin nhắn, thôi chắc để xem sau
Con tim, lý trí, đang bất chấp
Hơn thua rồi chen nhau
Một sự thật mà anh biết
Ở nơi em (yeah)

Chẳng còn cảm xúc gì về anh (yah)
(I’m so sorry, girl)
Vì mình chẳng còn gì để kì vọng nữa đâu
Sắc tố tình yêu giờ đây cũng đã úa màu (yeah-ee)
Tại anh cố chấp cứ đâm đầu (đâm đầu)
Giờ thì mình chẳng còn là gì của nhau (của nhau)
Anh trói buộc những cảm xúc giam giữ cùng với nỗi sầu
Điều gì làm chúng ta như này
Cách xa như vậy
Đến nông nỗi này
Lồng ngực phản hồi quặn thắt khi em nói là buông
Mình anh ngồi đây gặm nhấm hết nỗi buồn
Từ giờ đừng nhắc anh làm gì
Kiếm anh làm gì
Nhớ nhung làm gì
Lạc vào vòng tuần hoàn của nỗi đau
Hành vi của em 알았어
Những cơn đau này dành cho anh
Mang kí ức đẹp dành cho em
Tình yêu này dành cho em
Nhưng em lại chẳng dành cho anh

Ta chẳng thể nào bước qua
Mọi chuyện đi quá xa
Do ta vội vã đuổi theo hình mẫu tự đặt ra
Thật lòng nhiều lần anh cứ cố khuyên một người
Nhưng lại chẳng thể khuyên được mình
Dấu hết những nụ cười
Bao đổ vỡ ấy anh tự kìm
Ta chọn cách lặng im
Sự thật này anh chẳng tin
Chỉ mong như đồng hồ cát để quay ngược thời gian
Còn đống đổ nát và tội lỗi nhận về mình
Điều gì làm chúng ta như này
(Cách xa như vậy)
Ah
Sao ta đến nông nỗi này (ha-ah-ah-ah-ah-ah)
Lồng ngực phản hồi quặn thắt khi em nói là buông
Mình anh ngồi đây gặm nhấm hết nỗi buồn(Kiếm anh)
Từ giờ đừng nhắc anh làm gì (Kiếm anh)
Kiếm anh làm gì (ooh)
Lạc vào vòng tuần hoàn của cảm xúc
Anh như mất trí
Anh như kẻ điên trốn tránh mọi thứ ở thực tại

(Baby I know I gotta go)
Điều gì làm chúng ta như này
Cách xa như vậy
Đến nông nỗi này
Lồng ngực phản hồi quặn thắt khi em nói là buông (ah)
Mình anh ngồi đây gặm nhấm hết nỗi buồn
Hết nỗi buồn
Hết nỗi buồn
Từ giờ đừng nhắc anh làm gì
Kiếm anh làm gì
Nhớ nhung làm gì
Lạc vào vòng tuần hoàn của nỗi đau
Hành vi của em 알았어
Yeah"
8UwKhtdB3sQ,Kén Cá Chọn Canh - Hòa Minzy x Tuấn Cry x Masew | Official Music Video (Genshin Impact),Kén Cá Chọn Canh,Hòa Minzy,"3 Contributors
Kén Cá Chọn Canh Lyrics
Xuân ung dung ghé chơi, cánh đào trong gió đung đưa lả lơi
Em xinh tươi phấn son, sửa soạn váy áo tưng bừng trẩy hội
Đưa hai tay chắp ngang cầu mong may mắn gặp chàng ở đây
Ngoài kia mấy ai trêu đùa em cũng chẳng màng
Em nào đâu kén cá chọn canh chỉ là vẫn đợi anh
Đến cùng những giấc mơ ngọt lành, đừng trêu đùa chóng vánh
Chẳng cần thêu gấm son lụa là chỉ cần thương thật thà
Khúc đường duyên gần xa rồi thì em cũng sẽ tìm cho ra
Rút sợi dây tơ nối duyên tang bồng
Má em đang hồng, nhất tâm sẽ tìm được người trong mộng
Hết mực thành tâm chắp tay mong cầu
Thế gian nhiệm màu sẽ mau gặp được ý hợp tâm đầu
Thiên linh linh, em xinh xinh, xuân năm nay em vẫn còn một mình
Địa linh linh, anh rung rinh, sao không qua đây nói lời tỏ tình?
Thiên linh linh, em xinh xinh, xuân năm nay em vẫn còn một mình
Thiên linh linh, địa linh linh, í-à-í-a-a-a-a
Em nào đâu kén cá chọn canh chỉ là vẫn đợi anh
Đến cùng những giấc mơ ngọt lành, đừng trêu đùa chóng vánh
Chẳng cần thêu gấm son lụa là chỉ cần thương thật thà
Khúc đường duyên gần xa rồi thì em cũng sẽ tìm cho ra
Rút sợi dây tơ nối duyên tang bồng
Má em đang hồng, nhất tâm sẽ tìm được người trong mộng
Hết mực thành tâm chắp tay mong cầu
Thế gian nhiệm màu sẽ mau gặp được ý hợp tâm đầu

Thiên linh linh, em xinh xinh, xuân năm nay em vẫn còn một mình (A-a-a-a-a)
Địa linh linh, anh rung rinh, sao không qua đây nói lời tỏ tình? (A-a-a)
Thiên linh linh, em xinh xinh, xuân năm nay em vẫn còn một mình (A-a-a-a-a)
Thiên linh linh, địa linh linh, í-à-í-a-a-a-a
Em nào đâu kén cá chọn canh chỉ là vẫn đợi anh
Thiên linh linh, em xinh xinh, xuân năm nay em vẫn còn một mình
Thiên linh linh, địa linh linh, í-à-í-a-a-a-a"
_fghQ0axjSo,LÂU LÂU NHẮC LẠI | Hà Nhi ft Khói | Official Music Video,Lâu Lâu Nhắc Lại,Hà Nhi Official,"2 Contributors
Lâu Lâu Nhắc Lại Lyrics
Ta ngồi trên tầng cao còn hết chén say một mình
Vì sao vì sao ngoài kia, liệu có ai đang giống ta
Yêu từng yêu và đau từng đau, khóc cũng nhiều rồi
Mà từng nghĩ tình yêu là khói, rồi cũng sẽ tan mà thôi
Không còn tay nắm tay, vì ai rồi cũng đổi thay
Và đâu biết mai sau đời sẽ xô ta về đâu
Cớ sao ta lại đau đến thế cứ buồn đến thế, khi tình yêu tan vỡ
Và sau những tàn phai, ta nhớ hoài giọt lệ em rơi khi nói chia tay
Mỗi khi ta nhìn ra phố vắng, lòng chợt héo hắt
Giờ thì tiếc nuối chiếc hôn ngày xưa
Chuyện hôm qua xa rồi nhưng khi nhớ về
Lại khiến tim ta lặng im, chết giữa đêm dài
Chúng ta dành phần lớn quãng đời để gieo lầm lỡ ngày sau tiếc nuối
Anh không chọn cho mình tiêu cực nhưng ôm cả thảy mà đâu biết tới
Giá như học được cách chấp nhận chắc sẽ có lúc cơn sầu biết vơi
Những im lặng giết chết chủ, đôi khi anh ước niềm đau biết nói
Chỉ là khoảng cách chẳng rõ khi nào bỗng chốc như một bức tường vô tận
Chuyện mình vẽ lên dù thật đẹp nhưng không thể xóa những nét tô đậm
Chỉ là cố tìm một góc yên bình rồi lại vô tình ích kỷ với bản thân
Chỉ là chuyện hợp tan thôi mà sao khi ta nhắc lại tim vẫn đau vạn lần

Cớ sao ta lại đau đến thế cứ buồn đến thế, khi tình yêu tan vỡ
Và sau những tàn phai, ta nhớ hoài giọt lệ em rơi khi nói chia tay
Mỗi khi ta nhìn ra phố vắng, lòng chợt héo hắt
Giờ thì tiếc nuối chiếc hôn ngày xưa
Chuyện hôm qua xa rồi nhưng khi nhớ về
Lại khiến tim ta
Và cuộc sống vẫn cứ tiếp diễn
Chỉ là mình thôi theo dõi nhau
Thay vì đem đến những tiếng cười
Thì ta lại không mặc nhau nỗi đau
Ta liệu cái sự an phận
Nhưng sự xa cách này do nỗi đau
Em à
Chỉ là mình thôi theo dõi nhau
Cớ sao ta lại đau đến thế cứ buồn đến thế, khi tình yêu tan vỡ
Và sau những tàn phai, ta nhớ hoài giọt lệ em rơi khi nói chia tay
Mỗi khi ta nhìn ra phố vắng, lòng chợt héo hắt
Giờ thì tiếc nuối
Giờ đây những tàn phai khi nhớ về
Cớ sao ta lại đau đến thế"
